Postal Code,Place Name,State,County,Latitude,Longitude
640-8076,Itsusujime,Wakayamaken,Wakayamashi,34.241,135.1717
640-8077,Musujime,Wakayamaken,Wakayamashi,34.2283,135.1824
640-8078,Ujiteppouba,Wakayamaken,Wakayamashi,34.243,135.1745
640-8101,Shinsaikamachi,Wakayamaken,Wakayamashi,34.234,135.1787
640-8102,Minamisaikamachi,Wakayamaken,Wakayamashi,34.2325,135.1787
640-8103,Kitakyuukamachi,Wakayamaken,Wakayamashi,34.2315,135.1793
640-8104,Minamikyuukamachi,Wakayamaken,Wakayamashi,34.2307,135.1799
640-8105,Mikimachiminaminochou,Wakayamaken,Wakayamashi,34.2301,135.1787
640-8106,Mikimachinakanochou,Wakayamaken,Wakayamashi,34.2309,135.1781
640-8107,Mikimachihoridume,Wakayamaken,Wakayamashi,34.2319,135.1778
640-8108,Saikamachi,Wakayamaken,Wakayamashi,34.2331,135.1765
640-8111,Shintoori,Wakayamaken,Wakayamashi,34.2309,135.1809
640-8112,Minamizaimokuchou,Wakayamaken,Wakayamashi,34.2284,135.1821
640-8113,Hirosetoorichou,Wakayamaken,Wakayamashi,34.2265,135.1816
640-8114,Senbachou,Wakayamaken,Wakayamashi,34.2276,135.1818
640-8115,Higashikonyamachi,Wakayamaken,Wakayamashi,34.2277,135.181
640-8116,Nishikonyamachi,Wakayamaken,Wakayamashi,34.2277,135.1803
640-8117,Minamisaikumachi,Wakayamaken,Wakayamashi,34.227,135.1795
640-8118,Kitasaikumachi,Wakayamaken,Wakayamashi,34.228,135.1794
640-8119,Wakamachi,Wakayamaken,Wakayamashi,34.2293,135.1796
640-8121,Saikamichi,Wakayamaken,Wakayamashi,34.2245,135.1807
640-8122,Shiomichou,Wakayamaken,Wakayamashi,34.2215,135.1853
640-8123,Misawachou,Wakayamaken,Wakayamashi,34.2213,135.1838
640-8124,Omatsuchou,Wakayamaken,Wakayamashi,34.2209,135.1817
640-8125,Shimazakichou,Wakayamaken,Wakayamashi,34.221,135.1792
640-8126,Minamikatahara,Wakayamaken,Wakayamashi,34.2237,135.1827
640-8127,Motomachibugyouchou,Wakayamaken,Wakayamashi,34.2244,135.1824
640-8128,Hirosenakanochou,Wakayamaken,Wakayamashi,34.2255,135.1825
640-8131,Bezaitenchou,Wakayamaken,Wakayamashi,34.2247,135.177
640-8132,Yamakagechou,Wakayamaken,Wakayamashi,34.2252,135.1766
640-8133,Tanimachi,Wakayamaken,Wakayamashi,34.2239,135.1771
640-8134,Ashibechou,Wakayamaken,Wakayamashi,34.2238,135.1756
640-8135,Takajoumachi,Wakayamaken,Wakayamashi,34.2211,135.1772
640-8136,Horidomehigashi,Wakayamaken,Wakayamashi,34.2156,135.1734
640-8137,Fukiage,Wakayamaken,Wakayamashi,34.2199,135.1714
640-8138,Yabunochou,Wakayamaken,Wakayamashi,34.2247,135.1738
640-8139,Kataokachou,Wakayamaken,Wakayamashi,34.2244,135.1745
640-8141,Gobanchou,Wakayamaken,Wakayamashi,34.2292,135.1769
640-8142,Sanbanchou,Wakayamaken,Wakayamashi,34.2279,135.1771
640-8143,Nibanchou,Wakayamaken,Wakayamashi,34.2278,135.1761
640-8144,Yonbanchou,Wakayamaken,Wakayamashi,34.2282,135.1778
640-8145,Okayamachou,Wakayamaken,Wakayamashi,34.2264,135.1768
640-8146,Ichibanchou,Wakayamaken,Wakayamashi,34.2288,135.1738
640-8150,Juusanbanchou,Wakayamaken,Wakayamashi,34.2319,135.1696
640-8151,Yakatamachi,Wakayamaken,Wakayamashi,34.2281,135.1779
640-8152,Juubanchou,Wakayamaken,Wakayamashi,34.231,135.1754
640-8153,Mikimachidaidokoromachi,Wakayamaken,Wakayamashi,34.2303,135.1776
640-8154,Rokubanchou,Wakayamaken,Wakayamashi,34.2301,135.1756
640-8155,Kyuubanchou,Wakayamaken,Wakayamashi,34.2313,135.1713
640-8156,Shichibanchou,Wakayamaken,Wakayamashi,34.2305,135.171
640-8157,Hachibanchou,Wakayamaken,Wakayamashi,34.2312,135.1692
640-8158,Juunibanchou,Wakayamaken,Wakayamashi,34.232,135.1728
640-8159,Juuichibanchou,Wakayamaken,Wakayamashi,34.232,135.1755
640-8201,Ishibashichou,Wakayamaken,Wakayamashi,34.2383,135.1679
640-8202,Byoubuchou,Wakayamaken,Wakayamashi,34.2358,135.1673
640-8203,Higashikuramaechou,Wakayamaken,Wakayamashi,34.2359,135.167
640-8204,Denpoubashiminaminochou,Wakayamaken,Wakayamashi,34.2342,135.1644
640-8205,Nishikuramaechou,Wakayamaken,Wakayamashi,34.237,135.1657
640-8206,Tokudagichou,Wakayamaken,Wakayamashi,34.2388,135.1675
640-8211,Nishinunoechou,Wakayamaken,Wakayamashi,34.2374,135.1695
640-8212,Suginobaba,Wakayamaken,Wakayamashi,34.2365,135.1685
640-8213,Funadaikumachi,Wakayamaken,Wakayamashi,34.2345,135.1693
640-8214,Yoriaimachi,Wakayamaken,Wakayamashi,34.2329,135.1689
640-8215,Hashichou,Wakayamaken,Wakayamashi,34.2339,135.1686
640-8216,Motobakuroumachi,Wakayamaken,Wakayamashi,34.2349,135.1688
640-8220,Genomachi,Wakayamaken,Wakayamashi,34.2304,135.163
640-8221,Minatokonyamachi,Wakayamaken,Wakayamashi,34.2339,135.1656
640-8222,Minatohonmachi,Wakayamaken,Wakayamashi,34.2331,135.1653
640-8223,Minatokitamachi,Wakayamaken,Wakayamashi,34.2325,135.1655
640-8224,Onomachi,Wakayamaken,Wakayamashi,34.232,135.1656
640-8225,Kubochou,Wakayamaken,Wakayamashi,34.2312,135.1645
640-8226,Kobitomachi,Wakayamaken,Wakayamashi,34.2307,135.167
640-8227,Nishimigiwachou,Wakayamaken,Wakayamashi,34.23,135.1688
640-8228,Kobitomachiminaminochou,Wakayamaken,Wakayamashi,34.2295,135.166
640-8229,Doujoumachi,Wakayamaken,Wakayamashi,34.2304,135.1653
640-8230,Onoshibachou,Wakayamaken,Wakayamashi,34.2293,135.1641
640-8231,Kitamigiwachou,Wakayamaken,Wakayamashi,34.2294,135.1681
640-8232,Minamimigiwachou,Wakayamaken,Wakayamashi,34.2288,135.1681
640-8233,Kitasakanouechou,Wakayamaken,Wakayamashi,34.2287,135.1654
640-8234,Nishisakanouechou,Wakayamaken,Wakayamashi,34.2277,135.1644
640-8235,Higashinagamachi,Wakayamaken,Wakayamashi,34.2249,135.165
640-8236,Nanamagari,Wakayamaken,Wakayamashi,34.2279,135.1629
640-8237,Zaimokuchou,Wakayamaken,Wakayamashi,34.2282,135.1616
640-8238,Amiyamachi,Wakayamaken,Wakayamashi,34.2288,135.1617
640-8239,Uwamachi,Wakayamaken,Wakayamashi,34.2294,135.1621
640-8241,Saikayamachihigashinochou,Wakayamaken,Wakayamashi,34.2265,135.1693
640-8242,Uenomachi,Wakayamaken,Wakayamashi,34.2267,135.1675
640-8243,Kachimachi,Wakayamaken,Wakayamashi,34.2258,135.1664
640-8244,Kyuuemonchou,Wakayamaken,Wakayamashi,34.2255,135.1659
640-8245,Aridayamachiminaminochou,Wakayamaken,Wakayamashi,34.227,135.1656
640-8246,Aridayamachinishinochou,Wakayamaken,Wakayamashi,34.2276,135.1661
640-8247,Higashisakanouechou,Wakayamaken,Wakayamashi,34.228,135.1658
640-8248,Aridayamachi,Wakayamaken,Wakayamashi,34.2276,135.1661
640-8249,Saikayamachi,Wakayamaken,Wakayamashi,34.2277,135.1678
640-8251,Minamichuugenmachi,Wakayamaken,Wakayamashi,34.225,135.1636
640-8252,Kitatanabechou,Wakayamaken,Wakayamashi,34.2245,135.1636
640-8253,Kitaaioichou,Wakayamaken,Wakayamashi,34.2241,135.165
640-8254,Minamitanabechou,Wakayamaken,Wakayamashi,34.2238,135.1636
640-8255,Funaduchou,Wakayamaken,Wakayamashi,34.221,135.1594
640-8256,Tosamachi,Wakayamaken,Wakayamashi,34.222,135.1611
640-8261,Masagochou,Wakayamaken,Wakayamashi,34.2242,135.1694
640-8262,Minatotoorichoukita,Wakayamaken,Wakayamashi,34.2238,135.1658
640-8263,Chayanochou,Wakayamaken,Wakayamashi,34.2225,135.1677
640-8264,Minatookeyamachi,Wakayamaken,Wakayamashi,34.22,135.1675
640-8265,Komatsubara,Wakayamaken,Wakayamashi,34.2174,135.168
640-8266,Higashinagamachinakanochou,Wakayamaken,Wakayamashi,34.22,135.1669
640-8267,Shibanochou,Wakayamaken,Wakayamashi,34.2216,135.1677
640-8268,Hiromichi,Wakayamaken,Wakayamashi,34.2247,135.1671
640-8269,Komatsubaradoori,Wakayamaken,Wakayamashi,34.2238,135.1682
640-8271,Ozakichou,Wakayamaken,Wakayamashi,34.2225,135.1656
640-8272,Sunayamaminami,Wakayamaken,Wakayamashi,34.2171,135.1621
640-8273,Aoichou,Wakayamaken,Wakayamashi,34.2135,135.1634
640-8274,Kinryuujichou,Wakayamaken,Wakayamashi,34.2202,135.1648
640-8275,Minamiaioichou,Wakayamaken,Wakayamashi,34.2229,135.1646
640-8276,Sakujichou,Wakayamaken,Wakayamashi,34.2226,135.165
640-8281,Minatotoorichouminami,Wakayamaken,Wakayamashi,34.2234,135.1662
640-8282,Deguchikougachou,Wakayamaken,Wakayamashi,34.2226,135.1633
640-8283,Deguchinakanochou,Wakayamaken,Wakayamashi,34.2217,135.1637
640-8284,Deguchihashinochou,Wakayamaken,Wakayamashi,34.2209,135.1635
640-8285,Deguchishinhashinochou,Wakayamaken,Wakayamashi,34.2205,135.163
640-8286,Minatogoten,Wakayamaken,Wakayamashi,34.2196,135.1573
640-8287,Chikkou,Wakayamaken,Wakayamashi,34.2218,135.1537
640-8288,Kanoumachi,Wakayamaken,Wakayamashi,34.2254,135.1598
640-8290,Nishinagamachi,Wakayamaken,Wakayamashi,34.2257,135.1621
640-8291,Kitajingobeechou,Wakayamaken,Wakayamashi,34.227,135.1633
640-8292,Minamijingobeechou,Wakayamaken,Wakayamashi,34.2264,135.1634
640-8293,Kagomachi,Wakayamaken,Wakayamashi,34.2259,135.1636
640-8294,Kitachuugenmachi,Wakayamaken,Wakayamashi,34.2255,135.1635
640-8295,Minamiushimachi,Wakayamaken,Wakayamashi,34.2262,135.1613
640-8296,Kitatosachou,Wakayamaken,Wakayamashi,34.2251,135.1613
640-8297,Nishikawagishichou,Wakayamaken,Wakayamashi,34.2268,135.1601
640-8298,Uematsuchou,Wakayamaken,Wakayamashi,34.2276,135.1615
640-8299,Kitaushimachi,Wakayamaken,Wakayamashi,34.227,135.1616
640-8301,Iwase,Wakayamaken,Wakayamashi,34.2357,135.2294
640-8302,Inbe,Wakayamaken,Wakayamashi,34.221,135.213
640-8303,Narukami,Wakayamaken,Wakayamashi,34.2301,135.2109
640-8304,Matsushima,Wakayamaken,Wakayamashi,34.2462,135.2107
640-8305,Kurusu,Wakayamaken,Wakayamashi,34.2387,135.2197
640-8306,Dejima,Wakayamaken,Wakayamashi,34.2447,135.218
640-8311,Terauchi,Wakayamaken,Wakayamashi,34.2142,135.2217
640-8312,Moriotebo,Wakayamaken,Wakayamashi,34.2106,135.2222
640-8313,Nishi,Wakayamaken,Wakayamashi,34.2125,135.2116
640-8314,Kouzaki,Wakayamaken,Wakayamashi,34.2132,135.2056
640-8315,Tsuhada,Wakayamaken,Wakayamashi,34.2209,135.205
640-8316,Arie,Wakayamaken,Wakayamashi,34.2237,135.2005
640-8317,Kitadejima,Wakayamaken,Wakayamashi,34.2224,135.1934
640-8318,Minamidejima,Wakayamaken,Wakayamashi,34.2177,135.1935
640-8319,Tebira,Wakayamaken,Wakayamashi,34.2168,135.1865
640-8320,Tebiradejima,Wakayamaken,Wakayamashi,34.2168,135.1905
640-8321,Demizu,Wakayamaken,Wakayamashi,34.2355,135.2025
640-8322,Akiduki,Wakayamaken,Wakayamashi,34.2302,135.2044
640-8323,Ooda,Wakayamaken,Wakayamashi,34.2302,135.1959
640-8324,Fukiyachou,Wakayamaken,Wakayamashi,34.2253,135.189
640-8325,Shinseichou,Wakayamaken,Wakayamashi,34.2228,135.1884
640-8326,Nintomechou,Wakayamaken,Wakayamashi,34.2263,135.1853
640-8327,Hashimukaichou,Wakayamaken,Wakayamashi,34.2274,135.1845
640-8328,Kihirochou,Wakayamaken,Wakayamashi,34.227,135.1882
640-8329,Tanakamachi,Wakayamaken,Wakayamashi,34.2283,135.1884
640-8331,Misonochou,Wakayamaken,Wakayamashi,34.231,135.1891
640-8332,Kusuemonshouji,Wakayamaken,Wakayamashi,34.2304,135.1847
640-8333,Kurashouji,Wakayamaken,Wakayamashi,34.2294,135.185
640-8334,Chayamachi,Wakayamaken,Wakayamashi,34.228,135.184
640-8335,Esashimachi,Wakayamaken,Wakayamashi,34.2291,135.1844
640-8336,Yanagichou,Wakayamaken,Wakayamashi,34.2301,135.1836
640-8337,Kegawayachou,Wakayamaken,Wakayamashi,34.2304,135.1826
640-8341,Kuroda,Wakayamaken,Wakayamashi,34.2355,135.1952
640-8342,Tomodachou,Wakayamaken,Wakayamashi,34.2327,135.1874
640-8343,Yoshida,Wakayamaken,Wakayamashi,34.235,135.1873
640-8344,Noujou,Wakayamaken,Wakayamashi,34.239,135.1926
640-8345,Shinzaike,Wakayamaken,Wakayamashi,34.2429,135.1986
640-8350,Kitanoshinchifundouchou,Wakayamaken,Wakayamashi,34.2331,135.1836
640-8351,Arochi,Wakayamaken,Wakayamashi,34.2335,135.184
640-8352,Kitanoshinchiuratamachi,Wakayamaken,Wakayamashi,34.2323,135.184
640-8353,Kitanoshinchienokichou,Wakayamaken,Wakayamashi,34.232,135.1841
640-8354,Kitanoshinchihigashinochou,Wakayamaken,Wakayamashi,34.2315,135.1843
640-8355,Kitanoshinchi,Wakayamaken,Wakayamashi,34.2315,135.1837
640-8356,Kitanoshinchikamirokkenchou,Wakayamaken,Wakayamashi,34.2309,135.1831
640-8357,Kitanoshinchinakarokkenchou,Wakayamaken,Wakayamashi,34.2317,135.1831
640-8358,Kitanoshinchishimorokkenchou,Wakayamaken,Wakayamashi,34.2321,135.1829
640-8359,Kitanoshinchitamachi,Wakayamaken,Wakayamashi,34.2328,135.1839
640-8361,Okaenpukuinhigashinochou,Wakayamaken,Wakayamashi,34.2341,135.1837
640-8362,Okaoriyashouji,Wakayamaken,Wakayamashi,34.2335,135.1833
640-8363,Okaminaminochou,Wakayamaken,Wakayamashi,34.2319,135.1825
640-8364,Okaenpukuinnishinochou,Wakayamaken,Wakayamashi,34.2339,135.1819
640-8365,Okakitanochou,Wakayamaken,Wakayamashi,34.2332,135.1829
640-8371,Shinyaoyachou,Wakayamaken,Wakayamashi,34.2343,135.1802
640-8372,Shindaikumachi,Wakayamaken,Wakayamashi,34.2337,135.1805
640-8373,Kobikichou,Wakayamaken,Wakayamashi,34.233,135.1807
640-8374,Sukiyachou,Wakayamaken,Wakayamashi,34.2323,135.1811
640-8375,Bouzuchou,Wakayamaken,Wakayamashi,34.2315,135.1818
640-8376,Shinnakadoori,Wakayamaken,Wakayamashi,34.2311,135.1819
640-8377,Shinsakaichou,Wakayamaken,Wakayamashi,34.2343,135.1795
640-8378,Suzumaruchou,Wakayamaken,Wakayamashi,34.2357,135.1797
640-8381,Hatayashikihigashinochou,Wakayamaken,Wakayamashi,34.2355,135.1838
640-8382,Hatayashikienokinochou,Wakayamaken,Wakayamashi,34.2348,135.1837
640-8383,Hatayashikienpukuinhigashinochou,Wakayamaken,Wakayamashi,34.2341,135.1831
640-8384,Hatayashikikuzuyachou,Wakayamaken,Wakayamashi,34.2347,135.1828
640-8385,Hatayashikienpukuinnishinochou,Wakayamaken,Wakayamashi,34.2342,135.182
640-8386,Hatayashikigangichou,Wakayamaken,Wakayamashi,34.2343,135.1811
640-8387,Hatayashikifukuromachi,Wakayamaken,Wakayamashi,34.2346,135.1821
640-8390,Arimoto,Wakayamaken,Wakayamashi,34.2477,135.1944
640-8391,Kanou,Wakayamaken,Wakayamashi,34.2458,135.2051
640-8392,Nakanoshima,Wakayamaken,Wakayamashi,34.2403,135.1854
640-8393,Hatayashikihashinochou,Wakayamaken,Wakayamashi,34.2362,135.1839
640-8394,Hatayashikisentaibutsuchou,Wakayamaken,Wakayamashi,34.2361,135.1832
640-8395,Hatayashikinakanochou,Wakayamaken,Wakayamashi,34.2351,135.1822
640-8396,Hatayashikinishinochou,Wakayamaken,Wakayamashi,34.2355,135.1811
640-8397,Hatayashikishinmichichou,Wakayamaken,Wakayamashi,34.2362,135.1809
640-8399,Hatayashikihyougonochou,Wakayamaken,Wakayamashi,34.2361,135.1827
640-8401,Fukushima,Wakayamaken,Wakayamashi,34.2489,135.1645
640-8402,Nozaki,Wakayamaken,Wakayamashi,34.2441,135.1565
640-8403,Kitajima,Wakayamaken,Wakayamashi,34.2413,135.1589
640-8404,Minato,Wakayamaken,Wakayamashi,34.2293,135.15
640-8411,Kandori,Wakayamaken,Wakayamashi,34.2517,135.1583
640-8412,Kitsunejima,Wakayamaken,Wakayamashi,34.247,135.151
640-8413,Shimabashihigashinochou,Wakayamaken,Wakayamashi,34.2445,135.1488
640-8414,Shimabashinishinochou,Wakayamaken,Wakayamashi,34.2446,135.1459
640-8415,Shimabashiminaminochou,Wakayamaken,Wakayamashi,34.2431,135.148
640-8416,Shimabashikitanochou,Wakayamaken,Wakayamashi,34.2464,135.1455
640-8421,Matsue,Wakayamaken,Wakayamashi,34.2466,135.1427
640-8422,Matsuehigashi,Wakayamaken,Wakayamashi,34.2455,135.1389
640-8423,Matsuenaka,Wakayamaken,Wakayamashi,34.2474,135.1321
640-8424,Matsuenishi,Wakayamaken,Wakayamashi,34.2495,135.1252
640-8425,Matsuekita,Wakayamaken,Wakayamashi,34.251,135.1327
640-8431,Mukai,Wakayamaken,Wakayamashi,34.2576,135.1468
640-8432,Dounyuu,Wakayamaken,Wakayamashi,34.2516,135.1422
640-8433,Nakano,Wakayamaken,Wakayamashi,34.2553,135.1402
640-8434,Enokihara,Wakayamaken,Wakayamashi,34.2555,135.1311
640-8435,Koya,Wakayamaken,Wakayamashi,34.2534,135.1209
640-8441,Sakaedani,Wakayamaken,Wakayamashi,34.2594,135.1565
640-8442,Hirai,Wakayamaken,Wakayamashi,34.2608,135.1666
640-8443,Nobutoki,Wakayamaken,Wakayamashi,34.2528,135.1496
640-8444,Jiromaru,Wakayamaken,Wakayamashi,34.2553,135.1499
640-8451,Naka,Wakayamaken,Wakayamashi,34.2625,135.1456
640-8452,Umehara,Wakayamaken,Wakayamashi,34.2619,135.1387
640-8453,Kinomoto,Wakayamaken,Wakayamashi,34.2616,135.1277
640-8461,Funadokoro,Wakayamaken,Wakayamashi,34.2538,135.183
640-8462,Awa,Wakayamaken,Wakayamashi,34.2518,135.1744
640-8463,Kusuminaka,Wakayamaken,Wakayamashi,34.2548,135.1761
640-8464,Ichishouji,Wakayamaken,Wakayamashi,34.2559,135.1656
640-8471,Zenmyouji,Wakayamaken,Wakayamashi,34.2616,135.1846
640-8472,Ootani,Wakayamaken,Wakayamashi,34.26,135.1765
640-8481,Noogawa,Wakayamaken,Wakayamashi,34.265,135.2147
640-8482,Musota,Wakayamaken,Wakayamashi,34.2636,135.2039
640-8483,Sonobe,Wakayamaken,Wakayamashi,34.2639,135.1927
641-0001,Kuinose,Wakayamaken,Wakayamashi,34.2105,135.1932
641-0002,Shinnakajima,Wakayamaken,Wakayamashi,34.2159,135.1973
641-0003,Sakada,Wakayamaken,Wakayamashi,34.2043,135.2006
641-0004,Wada,Wakayamaken,Wakayamashi,34.2037,135.2083
641-0005,Tajiri,Wakayamaken,Wakayamashi,34.2059,135.1968
641-0006,Nakajima,Wakayamaken,Wakayamashi,34.2078,135.1881
641-0007,Kozaika,Wakayamaken,Wakayamashi,34.2053,135.1833
641-0008,Kitanakajima,Wakayamaken,Wakayamashi,34.2126,135.1871
641-0011,Mikazura,Wakayamaken,Wakayamashi,34.1924,135.1885
641-0012,Kimiidera,Wakayamaken,Wakayamashi,34.1824,135.1873
641-0013,Uchihara,Wakayamaken,Wakayamashi,34.1732,135.1942
641-0014,Kemi,Wakayamaken,Wakayamashi,34.1634,135.1879
641-0015,Nunohiki,Wakayamaken,Wakayamashi,34.1745,135.184
641-0021,Wakaurahigashi,Wakayamaken,Wakayamashi,34.192,135.1745
641-0022,Wakauraminami,Wakayamaken,Wakayamashi,34.1874,135.1683
641-0023,Shinwakaura,Wakayamaken,Wakayamashi,34.188,135.1603
641-0024,Wakauranishi,Wakayamaken,Wakayamashi,34.1952,135.1678
641-0025,Wakauranaka,Wakayamaken,Wakayamashi,34.1911,135.1696
641-0031,Nishikoniri,Wakayamaken,Wakayamashi,34.2062,135.1615
641-0032,Higashikonirichou,Wakayamaken,Wakayamashi,34.2069,135.1649
641-0033,Matsugaoka,Wakayamaken,Wakayamashi,34.2047,135.1655
641-0034,Niitakachou,Wakayamaken,Wakayamashi,34.2029,135.1677
641-0035,Sekido,Wakayamaken,Wakayamashi,34.1962,135.1635
641-0036,Nishihama,Wakayamaken,Wakayamashi,34.202,135.1569
641-0041,Horidomeminaminochou,Wakayamaken,Wakayamashi,34.2129,135.1711
641-0042,Shinborihigashi,Wakayamaken,Wakayamashi,34.2138,135.1746
641-0043,Uzu,Wakayamaken,Wakayamashi,34.2103,135.1757
641-0044,Imabuku,Wakayamaken,Wakayamashi,34.2121,135.1639
641-0045,Horidomenishi,Wakayamaken,Wakayamashi,34.2133,135.1685
641-0051,Nishitakamatsu,Wakayamaken,Wakayamashi,34.2075,135.1701
641-0052,Higashitakamatsu,Wakayamaken,Wakayamashi,34.2068,135.1732
641-0053,Uchikoshichou,Wakayamaken,Wakayamashi,34.2043,135.1772
641-0054,Shioya,Wakayamaken,Wakayamashi,34.2003,135.1776
641-0055,Wakagawachou,Wakayamaken,Wakayamashi,34.1942,135.1791
641-0056,Akibachou,Wakayamaken,Wakayamashi,34.2015,135.1707
641-0061,Tano,Wakayamaken,Wakayamashi,34.186,135.1518
641-0062,Saikazaki,Wakayamaken,Wakayamashi,34.1911,135.144
642-0001,Funoo,Wakayamaken,Kainanshi,34.1591,135.2014
642-0002,Hikata,Wakayamaken,Kainanshi,34.1576,135.2116
642-0003,Yamasakichou,Wakayamaken,Kainanshi,34.1589,135.2153
642-0004,Babachou,Wakayamaken,Kainanshi,34.1583,135.2138
642-0011,Kuroe,Wakayamaken,Kainanshi,34.1647,135.2064
642-0012,Okada,Wakayamaken,Kainanshi,34.1711,135.217
642-0013,Oota,Wakayamaken,Kainanshi,34.1774,135.2341
642-0014,Onoda,Wakayamaken,Kainanshi,34.1701,135.2524
642-0015,Asso,Wakayamaken,Kainanshi,34.1716,135.2356
642-0016,Kitaakasaka,Wakayamaken,Kainanshi,34.1637,135.2392
642-0017,Minamiakasaka,Wakayamaken,Kainanshi,34.1582,135.2395
642-0021,Ida,Wakayamaken,Kainanshi,34.158,135.2228
642-0022,Oononaka,Wakayamaken,Kainanshi,34.1533,135.2259
642-0023,Shikone,Wakayamaken,Kainanshi,34.1529,135.2493
642-0024,Sakai,Wakayamaken,Kainanshi,34.1595,135.2635
642-0025,Higashibata,Wakayamaken,Kainanshi,34.1331,135.2638
642-0026,Besshiyo,Wakayamaken,Kainanshi,34.1355,135.2481
642-0027,Gumizawa,Wakayamaken,Kainanshi,34.1259,135.2483
642-0028,Hatagawa,Wakayamaken,Kainanshi,34.1519,135.2326
642-0029,Yamada,Wakayamaken,Kainanshi,34.148,135.2272
642-0031,Tsukiji,Wakayamaken,Kainanshi,34.1529,135.209
642-0032,Nataka,Wakayamaken,Kainanshi,34.1531,135.2143
642-0033,Torii,Wakayamaken,Kainanshi,34.1494,135.2163
642-0034,Fujishiro,Wakayamaken,Kainanshi,34.1465,135.2098
642-0035,Shimizu,Wakayamaken,Kainanshi,34.1421,135.1909
643-0001,Yamada,Wakayamaken,Aridagunyuasachou,34.0286,135.2059
643-0002,Aoki,Wakayamaken,Aridagunyuasachou,34.0323,135.19
643-0003,Besshiyo,Wakayamaken,Aridagunyuasachou,34.0301,135.1834
643-0004,Yuasa,Wakayamaken,Aridagunyuasachou,34.0359,135.1782
643-0005,Suhara,Wakayamaken,Aridagunyuasachou,34.0424,135.1692
643-0006,Ta,Wakayamaken,Aridagunyuasachou,34.0552,135.1526
643-0007,Yoshikawa,Wakayamaken,Aridagunyuasachou,34.0498,135.1849
643-0051,Shimotsugi,Wakayamaken,Aridagunhirogawachou,33.9825,135.2219
643-0052,Kamitsugi,Wakayamaken,Aridagunhirogawachou,33.9702,135.2007
643-0053,Gonose,Wakayamaken,Aridagunhirogawachou,33.9957,135.1927
643-0054,Maeda,Wakayamaken,Aridagunhirogawachou,33.9936,135.2023
643-0055,Iseki,Wakayamaken,Aridagunhirogawachou,34.0049,135.1913
643-0061,Yanase,Wakayamaken,Aridagunhirogawachou,34.0185,135.19
643-0062,Tono,Wakayamaken,Aridagunhirogawachou,34.0133,135.1871
643-0063,Minamikanaya,Wakayamaken,Aridagunhirogawachou,34.013,135.1802
643-0064,Kaminakano,Wakayamaken,Aridagunhirogawachou,34.014,135.1752
643-0065,Higashinaka,Wakayamaken,Aridagunhirogawachou,34.0193,135.1836
643-0066,Nashima,Wakayamaken,Aridagunhirogawachou,34.022,135.1815
643-0071,Hiro,Wakayamaken,Aridagunhirogawachou,34.0262,135.175
643-0072,Yamamoto,Wakayamaken,Aridagunhirogawachou,34.0158,135.1662
643-0073,Karao,Wakayamaken,Aridagunhirogawachou,34.0036,135.146
643-0074,Nishihiro,Wakayamaken,Aridagunhirogawachou,34.0101,135.1549
643-0075,Wada,Wakayamaken,Aridagunhirogawachou,34.0258,135.1661
643-0611,Yanase,Wakayamaken,Itogunhanazonomura,34.1384,135.5233
643-0612,Kitadera,Wakayamaken,Itogunhanazonomura,34.134,135.5436
643-0614,Atarashi,Wakayamaken,Itogunhanazonomura,34.125,135.5559
644-0001,Gobou,Wakayamaken,Goboushi,33.8886,135.1573
644-0002,Sono,Wakayamaken,Goboushi,33.8898,135.1546
644-0003,Shima,Wakayamaken,Goboushi,33.8935,135.1614
644-0004,Naya,Wakayamaken,Goboushi,33.882,135.1558
644-0005,Nayachou,Wakayamaken,Goboushi,33.8827,135.156
644-0011,Yukawachoutakara,Wakayamaken,Goboushi,33.8997,135.1553
644-0012,Yukawachoukomatsubara,Wakayamaken,Goboushi,33.9048,135.1567
644-0013,Yukawachoumaruyama,Wakayamaken,Goboushi,33.9107,135.1508
644-0014,Yukawachoutomiyasu,Wakayamaken,Goboushi,33.9186,135.1578
644-0015,Ibaraki,Wakayamaken,Goboushi,33.9179,135.1494
644-0021,Nadachoukusui,Wakayamaken,Goboushi,33.8218,135.1907
644-0022,Nadachouueno,Wakayamaken,Goboushi,33.8301,135.1827
644-0023,Nadachounoshima,Wakayamaken,Goboushi,33.8438,135.1719
644-0024,Shioyachouminamishioya,Wakayamaken,Goboushi,33.8642,135.1632
644-0025,Shioyachoukitashioya,Wakayamaken,Goboushi,33.8741,135.1648
